referencia;proveedor;estante;nombre;referencia2;iva;cantidad;costo;precio;unidad_medida;fecha;fecha_trx
239;0;0;DISCO CORTE MADERA 7 1/4 24 D;;16;3;8643;15000;;24/12/2013;24/12/2015
770703812206;0;0;PISTOLA DE BAJA RANGER MD 472;;16;3;24817;42000;;24/12/2013;04/01/2014
243044612928;0;0;EXTENSION X 5 MTS D 12;;16;2;0;25000;;26/12/2013;26/12/2013
770298607905;0;0;MANGUERA JARDIN 15 MTS DISCOVER;;16;0;29280;43000;;10/01/2014;10/01/2014
243044612930;0;0;AHORRADOR INFINITA 40W;;16;1;9000;18000;;10/01/2014;20/05/2014
240;0;0;CAUTIL AMARILLO 40W IBROS;;16;1;2500;5000;;10/01/2014;06/09/2014
698702110262;0;0;PISTOLA MANGUERA DISEL;;16;0;6000;10000;;10/01/2014;31/01/2016
241;0;0;TOMA X 6 PIT BUL;;16;0;3700;8000;;10/01/2014;15/07/2015
243044612934;0;0;CATAPIZ 1 1/2;;16;14;600;2500;;10/01/2014;30/07/2015
242;0;0;"HOMBRE SOLO PI BUL 5""";;16;3;3400;6500;;10/01/2014;15/10/2015
243;0;0;GANZUA X 4;;16;1;4600;10000;;10/01/2014;10/01/2014
755625005212;0;0;"MARCO SOQUEO 21""  TROOPER";;16;0;13271;25000;;14/01/2014;05/02/2016
244;0;0;"DISCO CORTE METAL ABRACOL 9"" X 1/8"" X 7/8"" CL 907";;16;6;5586;11000;;15/01/2014;19/04/2016
245;0;0;FIBRO DISCO ABRACOL # 50;;16;15;1529;2800;;15/01/2014;24/10/2015
246;0;0;CANILLA CON EXTENCION FD-C666;;16;4;8483;15000;;17/01/2014;05/09/2014
247;0;0;ACIDO OXALICO X LIBRA;;16;1;2328;4000;;17/01/2014;08/07/2014
248;0;0;GUANTE ZUBIOLA NITRILO Y NAYLON NEGRO;;16;1;3900;6500;;18/01/2014;30/01/2016
249;0;0;PINVIACRIL LADRILLO 1/8;;16;2;4500;7000;;18/01/2014;24/01/2016
250;0;0;TIMBRE INALAMBRICO GAOHUI;;16;4;13500;22000;;19/01/2014;04/02/2016
251;0;0;"ESCUADRA ECONOMICA 8""";;16;6;1700;3500;;19/01/2014;19/04/2016
252;0;0;"ESCUADRA ECONOMICA  10""";;16;5;2000;4500;;19/01/2014;22/02/2016
253;0;0;"ESCUADRA ECONOMICA  14""";;16;3;2200;5000;;19/01/2014;19/04/2016
254;0;0;"ESCUADRA ECONOMICA 16""";;16;0;2200;5500;;19/01/2014;04/03/2014
410381010589;0;0;GRAFITO PRESSOL 50G;;16;2;7200;12000;;20/01/2014;21/03/2014
255;0;0;CANILLA PALANCA 1/4;;16;2;5287;10000;;22/01/2014;28/07/2014
770456000000;0;0;ESMALTE MAXIMO NEGRO 1/4;;16;1;0;17000;;22/01/2014;22/01/2014
43180140098;0;0;CORTA PICOS GENERAL PURPOSE;;16;0;14700;24500;;22/01/2014;10/05/2014
256;0;0;PUNTA TOPE DRYWALL # 2;;16;18;950;2500;;22/01/2014;13/03/2016
770705262055;0;0;"ESPATULA DRYWALL 8""";;16;1;4472;7800;;22/01/2014;23/07/2015
770705262056;0;0;"ESPATULA DRYWALL 10""";;16;2;6751;12000;;22/01/2014;17/04/2015
770705262057;0;0;"ESPATULA DRYWALL 12""";;16;2;7208;14000;;22/01/2014;25/12/2015
770705262058;0;0;"ESPATULA DRYWALL 14""";;16;0;7139;13000;;22/01/2014;06/11/2014
243044612958;0;0;LIJA ROJA ABRACOL 240;;16;37;771;1500;;22/01/2014;14/10/2015
257;0;0;TAPA QUEMADOR CONTINENTAL;;16;4;1400;3000;;23/01/2014;22/02/2016
770705260238;0;0;"TENAZA 8"" FORTE";;16;0;5448;10000;;23/01/2014;10/07/2014
258;0;0;CANILLA VALMEC COBRE LIVIANA;;16;0;6800;11000;;24/01/2014;24/01/2016
259;0;0;ABASTO SANITARIO LARGO;;16;2;1600;3500;;24/01/2014;14/02/2016
260;0;0;DICROICO LED 3W BIPIN;;16;0;7644;13000;;25/01/2014;21/12/2014
261;0;0;DICRICO GU 10 3W;;16;2;7734;13000;;25/01/2014;14/03/2014
262;0;0;DICROICO GU 10 5W;;16;3;14390;23000;;25/01/2014;16/10/2015
263;0;0;PRCTISIERRA DISCOVER;;16;2;5040;8500;;25/01/2014;24/11/2015
264;0;0;CUCHILLO JUEGO X 7 DISCOVER;;16;2;14400;24000;;25/01/2014;25/01/2014
265;0;0;BORRACHO DE 1/4;;16;0;10132;16000;;25/01/2014;27/01/2014
266;0;0;"ESCUADRA ESTANLEY 8""";;16;0;6424;11000;;25/01/2014;14/03/2014
267;0;0;"ESCUADRA ESTANLEY  10""";;16;1;7949;14000;;25/01/2014;25/01/2014
268;0;0;"ESCUADRA ESTANLEY 12""";;16;1;9923;17000;;25/01/2014;25/01/2014
269;0;0;CA¾AMO NEGRO  PEQUE¾O;;16;6;250;600;;25/01/2014;08/09/2015
344002203014;0;0;TELEFONO PAINAPHONE KXT-3014;;16;0;11000;19000;;27/01/2014;08/07/2014
344002203163;0;0;TELEFONO OHO-616;;16;0;9500;16000;;27/01/2014;06/05/2014
270;0;0;TELEFONO TELEPHONE  HX-898(19);;16;0;7500;12500;;27/01/2014;26/04/2015
693172957693;0;0;TELEFONO OHO HA3366(A83);;16;1;8000;13500;;27/01/2014;19/03/2014
344002203580;0;0;TELEFONO OHO-580;;16;0;9500;16000;;27/01/2014;08/03/2014
692784204100;0;0;TELEFONO PANATEL KXT-4100ID;;16;0;14000;23000;;27/01/2014;07/08/2014
692862704900;0;0;TELEFONO PANATEL KXT-4900ID;;16;0;14000;23000;;27/01/2014;06/08/2014
692334203900;0;0;TELEFONO PANATEL KXT-3900ID;;16;0;14000;23000;;27/01/2014;14/05/2014
271;0;0;TELEFONO CIEGO;;16;1;5500;9500;;27/01/2014;27/01/2014
370060140884;0;0;TELEFONO ALCATEL INALAMBRICO;;16;0;39000;60000;;27/01/2014;12/04/2014
315762935040;0;0;DISCO CARBORUNDON N  80;;16;7;6380;10000;;30/01/2014;30/01/2016
770215878306;0;0;AEROSOL ESMALTA ALUMINIO 300 ML;;16;4;4656;7000;;01/02/2014;01/02/2014
770215835012;0;0;CRC LUBRICANTE S-56 16OZ;;16;4;11367;19000;;01/02/2014;16/12/2015
789709502624;0;0;DISCO DIAMANTADO SEGMENTADO IRWIN 41/2 X 7/8;;16;0;7982;13000;;05/02/2014;18/02/2016
885911317627;0;0;TALADRO DEWALT 650W GAFA Y GUANTES;;16;1;131539;200000;;05/02/2014;05/02/2014
272;0;0;QUEMADOR TAPA ROMBO GRANDE;;16;2;5500;12000;;05/02/2014;08/02/2014
273;0;0;BARRA JARDINERIA HECHIZA;;16;1;8000;13500;;06/02/2014;06/02/2014
274;0;0;"SOPORTE PLASMA MOVIL 30"" A 60""";;16;0;57000;90000;;06/02/2014;25/01/2016
275;0;0;"SOPORTE PLASMA  FIJO 10 A 32""";;16;1;16502;28000;;06/02/2014;07/06/2014
276;0;0;"SOPORTE PLASMA FIJO 10 A 37""";;16;1;23501;40000;;06/02/2014;06/02/2014
277;0;0;REGILLAS  LAVAPLATOS11.5 CM;;16;1;800;2500;;06/02/2014;11/02/2016
278;0;0;REGILLAS 9CMS LAVAPLATOS;;16;3;1000;2500;;06/02/2014;06/04/2016
279;0;0;REGILLA SECURITY 11.5;;16;2;1100;3000;;06/02/2014;04/09/2015
280;0;0;TORNILLO LAMINA 12 X 3;;16;94;120;300;;08/02/2014;01/04/2016
281;0;0;"TORNILLO LAMINA 14 X 3""";;16;88;239;400;;08/02/2014;28/03/2016
282;0;0;MEZCLADOR MILENIO TOTAL 1010;;16;4;23000;38000;;08/02/2014;30/09/2014
283;0;0;FIBRA MEDIANA HUECO VERDE;;16;0;1700;3500;;08/02/2014;25/12/2015
284;0;0;PATA MUEBLE PEQUE¾A FT 5 HC1720;;16;18;2101;3500;;09/02/2014;30/07/2014
285;0;0;TINTE WENGUE 500 CM;;16;6;8400;14000;;10/02/2014;16/01/2016
286;0;0;TINTE CARAMELO 500CM;;16;4;8400;14000;;10/02/2014;02/11/2015
287;0;0;TINTE MIEL 500 CM;;16;7;8400;14000;;10/02/2014;26/10/2015
288;0;0;TINTE CARAMELO 1000CM;;16;6;15900;26000;;10/02/2014;10/01/2015
289;0;0;TINTE MIEL 1000CM;;16;7;15900;26000;;10/02/2014;25/10/2015
290;0;0;DESTORNILLADOR 2 POCICIONES;;16;13;1700;3500;;11/02/2014;06/04/2016
291;0;0;BORRACHO JUEGO  X 3;;16;6;7500;14000;;11/02/2014;11/02/2014
292;0;0;DESTORNILLADOR X 2 ESTANLEY;;16;1;5500;10000;;11/02/2014;27/04/2015
750189282965;0;0;PISTOLA MANGUERA ROTTER;;16;1;2040;3500;;11/02/2014;17/09/2015
750189280187;0;0;PISTOLA MANGUERA 7 FUNCIONES;;16;0;7856;14000;;11/02/2014;23/09/2014
750120662596;0;0;"BISTURI 6"" TRUPER";;16;1;13099;25000;;12/02/2014;21/04/2015
750120667184;0;0;PISTOLA MANGUERA 7 FUNCIONES TRUPER 307;;0;0;7711;15000;;12/02/2014;24/07/2014
750120667176;0;0;PISTOLA MANGUERA 8 FUNCINES TRUPER 108;;0;1;12585;24000;;12/02/2014;20/02/2016
750120667476;0;0;PISTOLA MANGUERA 8 FUNCIONES TRUPER 208;;16;1;14289;28000;;12/02/2014;10/03/2016
750120660354;0;0;CAUTIL PRETUL CAU 30P;;16;2;11461;23000;;12/02/2014;30/11/2015
750120663797;0;0;CAUTIL PRETUL CAU 30P2;;16;1;8115;17000;;12/02/2014;17/01/2016
489119901549;8110254461;0;PILA REDONDA LR44;;16;4;200;1000;;12/02/2014;25/02/2015
770145926511;0;0;CHAPA GATO MASTER 65;;16;3;15887;24000;;12/02/2014;18/08/2014
770145922000;0;0;CHAPA GATO DERECHA MASTER 7;;16;5;15887;22000;;12/02/2014;01/02/2016
293;0;0;LAMPARA GLOBO MAXILUM 20W;;16;2;7540;12500;;12/02/2014;26/12/2015
294;0;0;AHORRADOR ESPIRAL MAXILUM 15W Y FIEL;;16;7;4664;6500;;12/02/2014;21/05/2015
871193853363;0;0;PIEDRA MOTRTUL X 10 PIEZAS 53363;;16;9;3947;7500;;13/02/2014;08/03/2016
295;0;0;TALADRO RANGER 2012-001;;16;0;81689;120000;;13/02/2014;29/06/2015
2116;0;0;ELASTOSIL X GALON LADRILLO;;16;0;38760;50000;;14/02/2014;27/12/2015
296;0;0;ESTOPA BRILLO PEQUE¾A;;16;16;1000;2000;;16/02/2014;18/04/2016
693159823566;0;0;MANGO SIERRA UYUSTOOLS;;16;0;8700;16000;;17/02/2014;11/01/2016
297;0;0;PLAFON PLASTICO CON NORMA;;16;8;922;2000;;18/02/2014;03/04/2016
298;0;0;SUICHE SENCILLO LUMINEX;;16;3;1720;3000;;18/02/2014;14/05/2014
299;0;0;CABLE 2 X 1 LARGO  3 MTS;;16;0;1300;3500;;19/02/2014;09/04/2016
300;0;0;CADENA ORNAMENTAL GALVANIZADA;;16;3800;19;45;;19/02/2014;21/03/2016
692414589039;0;0;"NIVEL 3 GOTAS  MULTI TOOLS 14""";;16;1;3202;6500;;20/02/2014;16/08/2014
243044613038;0;0;LLANTA MACISA TRUPER;;16;1;53284;76000;;20/02/2014;24/02/2016
750120664372;0;0;COPA RACHE 1/2 X 1/2 TRUPER;;16;3;2354;4000;;20/02/2014;02/10/2014
750120664729;0;0;COPA RACHE 12MM X 12 TRUPER;;16;1;2503;5000;;20/02/2014;13/08/2014
750120664736;0;0;COPA RACHE 19MM X 1/2 TRUPER;;16;0;2866;5500;;20/02/2014;15/05/2014
750120664780;0;0;COPA RACHE 16/16 X 3/8 TRUPER;;16;4;3951;7500;;20/02/2014;20/02/2014
301;0;0;LAMPARA TUBO CHEQUEADOR F6T5;;16;10;2770;5000;;20/02/2014;20/02/2014
1076;0;0;ALMADANA 4 LIBRAS HUECO;;16;1;0;8500;;20/02/2014;20/02/2014
302;0;0;ALMADANA 4 LIBRAS HUECO;;16;0;5300;9500;;20/02/2014;30/10/2015
303;0;0;LLANTA C/NEUMATICO COLIMA N 8;;16;1;14991;25000;;22/02/2014;22/05/2014
315762935039;0;0;DISCO CARBOFLAP N 60;;16;6;6380;10000;;22/02/2014;11/09/2015
304;0;0;AHORRADOR ESPIRAL MAXILUM 44W;;16;4;14840;23000;;25/02/2014;07/12/2015
2890;0;0;COPAO ROJO REPARES;;16;11;1700;3000;;26/02/2014;17/08/2015
770705260109;0;0;TALADRO FORTE 1/2;;16;0;50324;70000;;26/02/2014;24/10/2014
770705261336;0;0;GAFA PROTECTORA FORTE NEGRA;;16;1;3042;6000;;26/02/2014;04/02/2016
305;0;0;ENCHUFE 2 X 20 PLASTICO;;16;4;2249;4000;;27/02/2014;25/10/2015
306;0;0;ARO DICROICO BLANCO POLUX / IGOL;;16;27;2300;4500;;27/02/2014;21/01/2016
307;0;0;BANDEJA PARA PINTAR X 3;;16;2;8496;14500;;27/02/2014;13/11/2015
770298607438;0;0;MACHUELO 3/8 NC DISCOVER;;16;0;6000;10000;;27/02/2014;03/02/2015
770298614150;0;0;GUBIAS JUEGO DISCOVER X 6;;16;1;8340;14000;;27/02/2014;08/05/2015
770298614149;0;0;GUBIAS JUEGO DISCOVER X 5;;16;1;42340;70000;;27/02/2014;27/02/2014
770298604904;0;0;GUBIAS JUEGO DISCOVER X 12;;16;0;6000;11000;;27/02/2014;30/03/2016
308;0;0;CANCAMO L 3/4;;16;127;25;150;;27/02/2014;26/10/2015
309;0;0;CANCAMO L 7/8;;16;158;36;150;;27/02/2014;27/10/2015
770298609897;0;0;LLAVES TORX DISCOVER X 8 PIEZAS;;16;1;6000;10000;;27/02/2014;19/07/2015
770298609947;0;0;"LLAVE EXAGONA 4""X3MM M/PLASTICO";;16;3;3720;6500;;27/02/2014;05/07/2014
770298609948;0;0;"LLAVE EXAGONA 6""X4MM M/PLASTICO";;16;4;4920;8500;;27/02/2014;27/02/2014
770298609949;0;0;"LLAVE EXAGONA 6""X5MM M/PLASTICO";;16;2;6815;10000;;27/02/2014;29/02/2016
770298609950;0;0;"LLAVE EXAGONA 6""X6MM M/PLASTICO";;16;2;6900;12000;;27/02/2014;27/02/2014
310;0;0;"EXTENSION RACHE 3/8 X 6"" D/COVER";;16;1;2520;5000;;27/02/2014;17/01/2015
311;0;0;"EXTENSION RACHE  1/2 X 5"" D/COVER";;16;0;3600;7500;;27/02/2014;27/03/2014
770298613833;0;0;LINTERNA LED RECARGABLE REF KN 9916L;;16;2;20000;30000;;27/02/2014;23/08/2014
312;0;0;PALETA 21 X 9 ETERNIT;;16;3;3441;6000;;28/02/2014;06/11/2015
313;0;0;PALETA 9 X 15 ETERNIT;;16;0;3085;6000;;28/02/2014;21/02/2016
314;0;0;PALETA 18 X 22 ETERNIT;;16;1;5601;9500;;28/02/2014;26/01/2016
315;0;0;PALETA 18 X 30 ETERNIT;;16;0;6286;11000;;28/02/2014;26/01/2016
316;0;0;EMPAQUE VASO PISTOLA PINTAR;;16;14;800;1000;;28/02/2014;04/04/2016
318;0;0;CABLE 3 X 3 CRISTAL 3MTS;;16;9;4000;8000;;28/02/2014;05/04/2016
319;0;0;PIE DE REY C/NEGRA;;16;1;11500;20000;;28/02/2014;29/07/2015
320;0;0;CANILLA MEDIO PASO POLINCO;;16;14;10000;16000;;03/03/2014;06/04/2016
770691286042;0;0;LLANA LISA COLIMA M/PLASTICO;;16;4;5534;9500;;05/03/2014;02/04/2016
77472141340;0;0;SILICONA TRANSP MULTIPROPOSITO SISTA;;16;1;4700;8500;;05/03/2014;15/04/2015
321;0;0;TOMA CAJA VERDE X 4;;16;18;7000;12000;;07/03/2014;18/03/2016
322;0;0;BROCA MADERA  8-10-12MM X JUEGO;;16;3;5800;11000;;07/03/2014;29/10/2014
323;0;0;PUNTA TALADRO N 2 X 3 1/2;;16;28;900;3000;;07/03/2014;28/12/2015
324;0;0;FIBRA DELGADA  X 100 GR  VERDE;;16;7;1200;2500;;07/03/2014;25/02/2016
325;0;0;GUADA¾A STIHL FS 280 2.6HP;;16;1;1205000;1600000;;07/03/2014;01/04/2016
326;0;0;AHORRADOR OSBLACK  9W;;16;16;4200;7000;;07/03/2014;09/04/2016
327;0;0;AHORRADOR LED 10W;;16;1;8661;14000;;07/03/2014;01/04/2016
770124010110;0;0;BETUN POLISH 325GR;;16;1;7327;12000;;08/03/2014;25/01/2016
328;0;0;CUCHILLO DESHUESADOR C/NEGRA;;16;3;7600;13000;;11/03/2014;05/01/2016
770706290047;0;0;"RODILLO GOYA ESPUMA 9""";;16;2;3988;6500;;12/03/2014;26/11/2014
770706290045;0;0;"RODILLO GOYA FELPA 9""";;16;9;5556;9800;;12/03/2014;19/04/2016
329;0;0;CAJA DE 2 CIRCUITOS PLASTCA C/NORMA;;16;0;4327;7500;;12/03/2014;02/12/2015
330;0;0;CAJA 4 CIRCUITOS PLASTICA C/NORMA;;16;1;16148;26000;;12/03/2014;10/10/2014
331;0;0;AHORRADOR ESPIRAL MAXILUM 9W;;16;13;3759;6500;;12/03/2014;06/07/2015
332;0;0;TIMBRE DINDON MELODY;;16;2;3000;7000;;12/03/2014;21/07/2015
745301000691;0;0;CANDADO SECURITY 25;;16;2;1000;3500;;12/03/2014;30/10/2014
333;0;0;CANDADO LION 20;;16;10;900;2500;;12/03/2014;10/11/2015
334;0;0;CUELLO GANZO GRIVAL PARED;;16;1;42715;76000;;13/03/2014;10/06/2015
750120663289;0;0;ZIMBRA TRUPER 30MT;;16;0;19572;33000;;14/03/2014;14/03/2015
335;0;0;GRATA JUEGO DISCO  X 5 PIEZAS;;16;1;5000;9000;;14/03/2014;10/03/2015
336;0;0;GRATA JUEGO TALADRO X 3 PIEZAS;;16;5;3400;6500;;14/03/2014;05/11/2014
770204828821;0;0;AHORRADOR SILVANIA 3U 20W;;16;1;5428;8000;;18/03/2014;12/10/2014
770448819833;0;0;PINTULUX 3 EN 1 VERDE BRONCE;;16;0;16376;20000;;18/03/2014;29/03/2014
770445800304;0;0;BARNIZ TRANSPARENRE X 1/4 SD 1;;16;2;9702;13000;;18/03/2014;28/09/2015
770298606573;0;0;PISTOLA PINTAR DISCOVER 472C;;16;0;0;45000;;18/03/2014;17/07/2014
337;0;0;SENSOR SOQUET 360GRADOS;;16;6;18762;28000;;18/03/2014;19/03/2016
770721060034;0;0;SOLDADURA COBRE EN FRIO;;16;2;5343;9000;;19/03/2014;25/08/2014
338;0;0;CEPILLO ESQUINERO COBRE JER N 11;;16;0;2100;3600;;20/03/2014;12/01/2016
770999030347;0;0;AEROSOL PINVIACRIL VERDE FLUORECENTE;;16;4;4000;10000;;20/03/2014;02/08/2015
339;0;0;MANGUERA GAS NATURAL X 3 MTS;;16;6;6200;14000;;21/03/2014;25/03/2016
340;0;0;REGULADOR CON MANOMETRO SOLO;;16;1;9300;15000;;21/03/2014;13/02/2016
471047407204;0;0;GRAPADORA UYUSTOOLS;;16;2;25000;42000;;21/03/2014;29/03/2016
693159821688;0;0;JUEGO FORMONES UYUSTOOLS;;16;3;11800;20000;;21/03/2014;21/03/2014
341;0;0;"TIJERA CORTA LATA 10"" JIAN PING TOOLS";;16;6;7500;16000;;21/03/2014;24/09/2002
745301002062;0;0;TIJERA MODISTERIA FINA POP;;16;2;14500;25000;;21/03/2014;10/02/2016
342;0;0;SOPORTE HIGIENICO TRANSPARENTE;;16;6;6500;11000;;26/02/2014;02/01/2015
343;0;0;LAMPARA RIEL T5 1 X 14 FIEL AZUL;;16;0;6869;13000;;27/02/2014;06/10/2015
344;0;0;LAMPARA RIEL T 5 VERDE 8W;;16;1;4982;10000;;27/02/2014;29/07/2014
750120661585;0;0;COPA RACHE 1/2 X 3/8 TRUPER;;16;3;1784;4000;;28/02/2014;28/02/2014
345;0;0;ESTUCO PLASTICO ACIMAX X KILO;;16;44;789;1500;;28/02/2014;07/04/2016
346;0;0;CUELLO GANZO CLASIC MESA 2060;;16;3;16000;27000;;29/03/2014;19/01/2016
770731667534;0;0;REGADERA PEQUE¾A;;16;0;4298;8000;;02/04/2014;13/04/2015
745302110827;0;0;MULTITOMA VOLTAGE;;16;13;4800;10000;;03/04/2014;23/12/2015
745303847384;0;0;JUEGO ADAPTADORES RACHE SECURITY;;16;1;3400;6000;;03/04/2014;30/07/2014
770726402002;0;0;LIMPIADOR PVC 1/16 PALCO;;16;9;5487;9000;;03/04/2014;01/03/2016
347;0;0;SODA CAUSTICA X KILO;;16;10;3989;8000;;03/04/2014;28/03/2016
750120661611;0;0;COPA RACHE 17 X 3/8 TRUPER;;16;3;1946;4000;;09/04/2014;08/08/2014
348;0;0;"BROCA PERCUTOR 3/16 X 6""";;16;3;1865;3500;;10/04/2014;10/04/2014
871193464395;0;0;CHAZO METALICO ABIERTO M10;;16;3;1371;2800;;10/04/2014;04/04/2016
871193464398;0;0;CHAZO METALICO CERRADO  M8;;16;11;981;2000;;10/04/2014;02/01/2016
871193464399;0;0;CHAZO METALICO CERRADO M 10;;16;19;1422;3000;;10/04/2014;06/05/2014
871193181540;0;0;"PINZA ANILLOS 7"" 181540";;16;5;6490;11000;;10/04/2014;08/10/2015
871193804086;0;0;CALADORA MANUAL RANGER;;16;6;6200;11000;;10/04/2014;01/04/2016
871192005102;0;0;"MARCO SOQUIADOR MPTOOLS 30""";;16;1;9735;18000;;10/04/2014;10/04/2014
28877362755;0;0;PULIDORA BLACKYDECKER 820W 11000RPM;;16;1;93014;130000;;14/04/2014;01/04/2016
770298606516;0;0;MAZO 16 ONZAS DISCOVER;;16;0;3968;6500;;14/04/2014;19/02/2015
745302110408;0;0;"TENAZA WOLFGANG 8""";;16;0;5700;11000;;15/04/2014;29/11/2015
76174841084;0;0;"CORTA FRIO 7""  ESTANLEY";;16;1;15669;24000;;22/04/2014;19/12/2014
747752155625;0;0;"SERRUCHO  PROFESIONAL 26""";;16;2;26919;46000;;22/04/2014;19/10/2014
243044613145;0;0;LLAVE MIXTA ESTANLEY 3/4;;16;1;8750;14000;;22/04/2014;22/04/2014
770705262171;0;0;BARRA FORTE 16 LIBRAS;;16;2;35361;54000;;22/04/2014;22/04/2014
770705262168;0;0;BARRA FORTE 14 LIBRAS;;16;0;28357;43000;;22/04/2014;09/08/2014
349;0;0;DESTORNILLADOR TORX ESTANLEY;;16;1;5708;9000;;22/04/2014;22/04/2014
350;0;0;LAMPARA BEBE MARIPOSA;;16;4;2300;5000;;23/04/2014;23/06/2014
770728623220;0;0;BALDE COLPLAST 12 LITS;;16;2;3864;6500;;24/04/2014;21/03/2015
351;0;0;BREA LIQUIDA GALON;;16;7;8500;16000;;25/04/2014;09/02/2016
352;0;0;CHAZO MARIPOSA 5/16;;16;120;172;300;;25/04/2014;20/01/2016
353;0;0;CHAZO MARIPOSA  1/4;;16;2;160;300;;25/04/2014;18/03/2016
354;0;0;CODO PVC ROSCADO 1/2;;16;10;493;1000;;25/04/2014;01/02/2015
355;0;0;VINILO PINVACRIL 1/8 BLANCO;;16;2;3781;6000;;26/04/2014;04/01/2016
770435908818;0;0;CANDADO YALE CLAVE YTP2/26/216/1R;;16;3;12997;22000;;26/04/2014;06/06/2015
770999077361;0;0;AEROSOL SILVER ALTA TEMPERATURA PINVIACRIL;;16;2;7280;12000;;26/04/2014;07/04/2016
770999077369;0;0;AEROSOL FLUORECENRE ROSA PINVIACRIL;;16;0;4000;9500;;26/04/2014;02/03/2016
770999050778;0;0;AEROSOL FLUORECENTE NARANJA PINVIACRIL;;16;0;4000;9500;;26/04/2014;28/01/2016
770999077366;0;0;AEROSOL ALTA TEMPERATURA  NEGR MATE PINV;;16;3;7200;12000;;26/04/2014;15/06/2014
356;0;0;ELE  N 5 Y/O 55X55X25MM;;16;8;568;1200;;03/05/2014;24/01/2015
770721060019;0;0;SILICONA NEGRA  LIDER GALAFATEO;;16;6;7241;10000;;06/05/2014;11/03/2016
789164510134;0;0;"LIMA MOTOSIERRA NICHOLSON 3/16 X 8""";;16;50;2590;4500;;06/05/2014;27/03/2016
357;0;0;CEPILLO CAFETERA;;16;6;1500;3000;;06/05/2014;23/03/2016
358;0;0;TALEGO GRECA;;16;12;1500;2500;;06/05/2014;20/02/2016
871191127010;0;0;LIENZA MPTOOLS 10 MTS;;16;1;4916;9000;;06/05/2014;07/10/2014
871191127012;0;0;LIENZA MPTOOLS 30 MTS;;16;0;12331;22000;;06/05/2014;10/11/2014
359;0;0;GRATA TRENSADA WELLDONE 41/2;;16;0;5800;10000;;06/05/2014;25/08/2015
360;0;0;"GRATA TRENSADA MPTOOLS 4""";;16;0;12688;23000;;06/05/2014;09/03/2016
770435908501;0;0;CANDADO YALE CLAVE 30MM;;16;0;15280;24000;;12/05/2014;13/02/2016
770435906380;0;0;CHAPA ALCOBA YALE 6380;;16;1;15033;22000;;12/05/2014;01/04/2016
361;0;0;CABLE 2 X 1 3 MTS FINO;;16;0;3400;7000;;13/05/2014;02/12/2015
362;0;0;SUICHE MURO GLOBAL;;16;24;1000;2000;;14/05/2014;04/04/2016
745303842021;0;0;PILA 9 V TERABAT;;16;8;1100;2500;;14/05/2014;02/01/2016
770733194596;0;0;SIFON FLEXIBLE DE 1 1/2 PCP;;16;0;4969;8000;;15/05/2014;15/03/2015
363;0;0;GUANTE HILAZA NEGRO/ROJO;;16;5;1800;4000;;15/05/2014;28/05/2015
364;0;0;GUANTE HILAZA F/ROJA;;16;3;1800;4500;;15/05/2014;04/02/2015
365;0;0;GUANTE HILAZA AZUL/GRIS;;16;1;2000;4500;;15/05/2014;07/05/2015
366;0;0;NEUMATICO ECONOMICO;;16;7;4084;7000;;15/05/2014;17/11/2014
693159820276;0;0;BROCA ESPADA 3/4 UYUSTOOLS;;16;4;1400;3000;;15/05/2014;05/03/2016
367;0;0;CHAPA ALCOBA DOOR LOCK 5871-AC;;16;0;6800;12000;;15/05/2014;27/02/2016
368;0;0;TORNILLO PUNTA BROCA 8 X 1;;16;114;28;50;;16/05/2014;03/07/2015
369;0;0;TORNILLO LAMINA 12 X 2 1/2;;16;151;97;200;;16/05/2014;19/03/2016
370;0;0;"CUCHILLO TRAMONTINA 9"" PUNTUDO";;16;17;4300;9000;;17/05/2014;13/09/2015
371;0;0;ATOMIZADOR ESTANFOR;;16;8;2300;4500;;17/05/2014;15/02/2016
372;0;0;CHAPA ALCOBA 5798 AB;;16;5;7000;12000;;17/05/2014;17/04/2015
770633500019;0;0;AZADON HERRAGRO N 1;;5;3;12518;20000;;17/05/2014;22/03/2016
770633500023;0;0;AZADON HERRAGRO N 3;;5;1;14551;22000;;17/05/2014;21/08/2015
375;0;0;"LIMA NICHOLSON S/CABO DELGADA 6""";;16;7;3441;5500;;20/05/2014;30/03/2016
770718077024;0;0;CHAPA MUEBLE MADERA 401;;16;1;18422;28000;;20/05/2014;20/05/2014
750120662400;0;0;SERRUCHO PARA DRYWALL TRUPER;;16;3;7077;13000;;20/05/2014;12/03/2015
750120669556;0;0;"LLAVE TUBO N 12"" ULTRACRAFT";;16;1;11259;17000;;20/05/2014;26/10/2014
376;0;0;RACOR CONECTOR 3 ROSCAS;;16;2;1800;3500;;21/05/2014;12/01/2016
377;0;0;MANGUERA GAS NATURAL 4 MTS;;16;3;7200;15000;;21/05/2014;12/03/2016
378;0;0;MANGUERA GAS NATURAL 5 MTS;;16;2;8200;17000;;21/05/2014;26/02/2016
379;0;0;BOMBILLO LED 5W 5000K;;16;1;6202;9500;;22/05/2014;15/10/2015
380;0;0;BOMBILLO LED 7W 5000K;;16;7;8840;12500;;22/05/2014;25/11/2015
381;0;0;CONECTOR PISTOLA  HEMBRA DISCOVER;;16;7;2400;4000;;22/05/2014;10/02/2016
